set	ticker	trade_date	cap_gap	split_gap	raw_gap	artifact	art_reason	n_min_bars	prev_close	prev_volume	status_0931	reason_0931	entered_0931	entry_px_0931	stop_0931	target_0931	realized_r_0931	mark_r_0931	final_0931	partial_0931	sess_abst_0931	status_0936	reason_0936	entered_0936	entry_px_0936	stop_0936	target_0936	realized_r_0936	mark_r_0936	final_0936	partial_0936	sess_abst_0936	set2	raw_pc	raw_pv	tick_bound	inwin	sustain
MIN_PREV_CLOSE	DOMH	2026-08-10	13.47	13.47	13.47	False		167	2.45	56924.0	settled		True	2.8	2.7	2.8999999999999995	0.3333333333333333		stop_hit	True	0	settled		True	2.82	2.7	2.9599999999999995	0.27777777777777757		stop_hit	True	0	MIN_PREV_CLOSE	2.45	56933.0	False	22.448979591836718	True
MIN_PREV_CLOSE	EJH	2026-08-10	9.6	9.6	9.6	False		25	1.25	25462.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	1.25	25969.0	False	9.600000000000009	False
gap_floor_8_9	EMBJ	2026-08-10	8.0	8.0	8.0	False		380	73.01	1234732.0	settled		True	79.75	77.63	81.87	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		77.63					False	0	gap_floor_8_9	73.01	1235027.0	False	9.245308861799757	False
MIN_PREV_CLOSE	EVGN	2026-08-10	18.5	18.5	18.5	False		327	0.6001	615191.0	settled		True	0.72	0.7021999999999999	0.7378	0.33333333333333337		stop_hit	True	0	settled		True	0.72	0.7021999999999999	0.7378	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	0.6001	615264.0	True	24.945842359606758	True
MIN_PREV_CLOSE	FEAM	2026-08-10	30.0	30.0	30.0	False		372	1.5	3276535.0	settled		True	2.0	1.9	2.1	0.3333333333333333		stop_hit	True	0	settled		True	2.02	1.9	2.16	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.5	4228310.0	False	59.33333333333334	True
MIN_PREV_CLOSE	HUDI	2026-08-10	45.33	45.33	45.33	False		389	0.7225	14999434.0	settled		True	1.07	0.9079999999999999	1.2320000000000002	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		0.9079999999999999					False	0	MIN_PREV_CLOSE	0.7225	25853644.0	False	49.48096885813149	True
gap_floor_8_9	IMOS	2026-08-10	8.3	8.3	8.3	False		176	52.54	65020.0	abstain	entry_window_gaps:10_of_29	False		55.699999999999996					False	0	abstain	entry_window_gaps:10_of_24	False		55.699999999999996					False	0	gap_floor_8_9	52.54	65049.0	False	8.298439284354785	False
MIN_PREV_CLOSE	INLF	2026-08-10	21.06	21.06	21.06	False		270	4.51	294209.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	4.51	305011.0	False	26.164079822616415	True
MIN_PREV_CLOSE	IPHA	2026-08-10	21.97	21.97	21.97	False		349	1.73	5017.0	settled		True	2.15	2.0500000000000003	2.2499999999999996	0.3333333333333333		stop_hit	True	0	settled		True	2.1509	2.0500000000000003	2.2527	0.3363065741658412		stop_hit	True	0	MIN_PREV_CLOSE	1.73	5017.0	False	27.16763005780348	True
gap_floor_5_6	JRSH	2026-08-10	5.2	5.2	5.2	False		133	5.0	149311.0	abstain	entry_window_gaps:8_of_29	False		5.01					False	0	abstain	entry_window_gaps:7_of_24	False		5.01					False	0	gap_floor_5_6	5.0	150181.0	False	8.0	False
MIN_PREV_CLOSE	JWEL	2026-08-10	156.13	156.13	156.13	False		390	1.55	42125.0	no_trade	setup:stop_too_wide: 0.92 > 1.5x ATR 0.08	False							False	0	no_trade	setup:stop_too_wide: 0.92 > 1.5x ATR 0.08	False							False	0	MIN_PREV_CLOSE	1.55	42130.0	False	233.5483870967742	True
gap_floor_6_7	LXU	2026-08-10	6.24	6.24	6.24	False		367	9.62	1073729.0	settled		True	10.24	10.020000000000001	10.459999999999999	-1.0		stop_hit	False	0	abstain	entry_window_gaps:1_of_24	False		10.020000000000001					False	0	gap_floor_6_7	9.62	1073754.0	False	6.444906444906451	False
gap_floor_7_8	MF	2026-08-10	7.85	7.85	7.85	False		109	9.81	139025.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	gap_floor_7_8	9.81	139097.0	False	7.849133537206939	False
MIN_PREV_CLOSE	NTZ	2026-08-10	21.97	21.97	21.97	False		6	1.32	21028.0	abstain	entry_window_gaps:28_of_29	False		1.39					False	0	abstain	entry_window_gaps:24_of_24	False		1.39					False	0	MIN_PREV_CLOSE	1.32	21030.0	False	21.96969696969697	False
gap_floor_6_7	OCC	2026-08-10	6.28	6.28	6.28	False		261	16.25	169626.0	abstain	entry_window_gaps:4_of_29	False		17.0					False	0	abstain	entry_window_gaps:4_of_24	False		17.0					False	0	gap_floor_6_7	16.25	170209.0	False	7.938461538461539	False
MIN_PREV_CLOSE	OLOX	2026-08-10	9.37	9.37	9.37	False		32	3.2	137564.0	settled		True	3.74	3.28	4.220000000000001	-1.0		stop_hit	False	0	abstain	entry_window_gaps:17_of_24	False		3.28					False	0	MIN_PREV_CLOSE	3.2	138012.0	False	22.499999999999986	True
gap_floor_9to10_admitted_now	PCLA	2026-08-10	9.74	9.74	9.74	False		324	8.11	331101.0	settled		True	8.9	8.01	9.790000000000001	0.318426966292135		stop_hit	True	0	settled		True	8.9	8.01	9.790000000000001	0.318426966292135		stop_hit	True	0	gap_floor_9to10_admitted_now	8.11	341216.0	False	9.741060419235524	False
MIN_PREV_CLOSE	POM	2026-08-10	13.27	13.27	13.27	False		82	0.865	75428.0	abstain	entry_window_gaps:21_of_29	False		0.9697					False	0	abstain	entry_window_gaps:19_of_24	False		0.9697					False	0	MIN_PREV_CLOSE	0.865	76321.0	False	14.439306358381515	False
MIN_PREV_CLOSE	POWW	2026-08-10	12.68	12.68	12.68	False		352	2.13	539008.0	no_trade	setup:stop_too_wide: 0.15 > 1.5x ATR 0.08	False							False	0	no_trade	setup:stop_too_wide: 0.15 > 1.5x ATR 0.08	False							False	0	MIN_PREV_CLOSE	2.13	538534.0	False	25.35211267605635	True
MIN_PREV_CLOSE	SAFX	2026-08-10	19.55	19.55	19.55	False		386	0.3903	1861661.0	settled		True	0.4759	0.44410000000000005	0.5076999999999999	-1.0		stop_hit	False	0	settled		True	0.4895	0.44410000000000005	0.5485	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.3903	1895592.0	True	28.080963361516808	True
MIN_PREV_CLOSE	SCKT	2026-08-10	575.99	575.99	575.99	False		284	0.3861	15254.0	no_trade	setup:stop_too_wide: 0.22 > 1.5x ATR 0.03	False							False	0	no_trade	setup:stop_too_wide: 0.22 > 1.5x ATR 0.03	False							False	0	MIN_PREV_CLOSE	0.3861	101111.0	False	622.6107226107226	False
gap_floor_7_8	SDRL	2026-08-10	7.75	7.75	7.75	False		354	43.24	523165.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	gap_floor_7_8	43.24	523186.0	False	8.695652173913032	False
gap_floor_5_6	SGRY	2026-08-10	5.99	5.99	5.99	False		383	15.53	1892623.0	no_entry	never_crossed_orb_high	False		14.98					False	0	no_entry	never_crossed_orb_high	False		14.98					False	0	gap_floor_5_6	15.53	1892656.0	False	6.374758531873795	False
MIN_PREV_CLOSE	SLI	2026-08-10	10.13	10.13	10.13	False		372	2.37	1605078.0	no_entry	never_crossed_orb_high	False		2.3652					False	0	no_entry	never_crossed_orb_high	False		2.3652					False	0	MIN_PREV_CLOSE	2.37	1611103.0	False	12.86075949367087	False
MIN_PREV_CLOSE	SOAR	2026-08-10	21.84	21.84	21.84	False		390	0.136	5710223.0	settled		True	0.1657	0.1541	0.17729999999999999	0.3333333333333333		stop_hit	True	0	settled		True	0.1699	0.1541	0.1899	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.136	90807155.0	True	30.66176470588232	True
MIN_PREV_CLOSE	STKH	2026-08-10	105.32	105.32	105.32	False		378	1.88	217072.0	abstain	day0_fill_bar_straddles_stop	True	3.89	3.61	4.17				False	0	no_entry	triggered_above_limit_never_filled	False		3.61					False	0	MIN_PREV_CLOSE	1.88	223790.0	False	197.86702127659572	True
MIN_PREV_CLOSE	TNON	2026-08-10	11.23	11.23	3793.13	False		152	4.585	73636.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	0.131	2577270.0	False	3793.129770992366	True
MIN_PREV_CLOSE	TRSG	2026-08-10	9.59	9.59	9.59	False		3	1.46	1698.0	no_trade	setup:stop_too_wide: 0.12 > 1.5x ATR 0.07	False							False	0	no_trade	setup:stop_too_wide: 0.12 > 1.5x ATR 0.07	False							False	0	MIN_PREV_CLOSE	1.46	1699.0	False	9.589041095890423	False
MIN_PREV_CLOSE	VFF	2026-08-10	11.3	11.3	11.3	False		371	2.08	1355554.0	open_at_horizon		True	2.4	2.1599999999999997	2.64		1.6944444444444442		True	0	open_at_horizon		True	2.42	2.1599999999999997	2.7		1.5641025641025637		True	0	MIN_PREV_CLOSE	2.08	1371775.0	False	22.1153846153846	True
MIN_PREV_CLOSE	VIVK	2026-08-10	26.98	26.98	26.98	False		387	1.26	1983646.0	settled		True	1.62	1.3599999999999999	1.8800000000000003	0.3333333333333333		stop_hit	True	0	settled		True	1.62	1.3599999999999999	1.8800000000000003	0.3333333333333333		stop_hit	True	0	MIN_PREV_CLOSE	1.26	2145778.0	False	49.20634920634919	True
gap_floor_8_9	VRTX	2026-08-10	8.75	8.75	8.75	False		390	496.07	978989.0	no_entry	never_crossed_orb_high	False		526.87					False	0	no_entry	never_crossed_orb_high	False		526.87					False	0	gap_floor_8_9	496.07	993385.0	False	10.099381135726816	False
gap_floor_5_6	WVE	2026-08-10	5.08	5.08	5.08	False		336	6.1	4553302.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	gap_floor_5_6	6.1	4556406.0	False	5.081967213114751	False
MIN_PREV_CLOSE	WYHG	2026-08-10	19.41	19.41	19.41	False		305	4.43	1435127.0	no_entry	never_crossed_orb_high	False		5.1572000000000005					False	0	no_entry	never_crossed_orb_high	False		5.1572000000000005					False	0	MIN_PREV_CLOSE	4.43	1501407.0	False	22.410835214446962	True
MIN_PREV_CLOSE	XHLD	2026-08-10	46.04	46.04	46.04	False		386	2.02	14112119.0	settled		True	2.96	2.84	3.08	0.33333333333333337		stop_hit	True	0	settled		True	2.98	2.84	3.14	0.38095238095238093		stop_hit	True	0	MIN_PREV_CLOSE	2.02	17626819.0	False	59.405940594059416	True
MIN_PREV_CLOSE	YHGJ	2026-08-10	10.0	10.0	10.0	False		17	3.0	15217.0	abstain	entry_window_gaps:29_of_29	False		2.7					False	0	abstain	entry_window_gaps:24_of_24	False		2.7					False	0	MIN_PREV_CLOSE	3.0	15219.0	False	9.999999999999986	False
MIN_PREV_CLOSE	ZJYL	2026-08-10	62.33	62.33	62.33	False		387	2.15	806326.0	settled		True	3.51	3.01	4.01	-1.0		stop_hit	False	0	settled		True	3.51	3.01	4.01	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.15	6326822.0	False	66.51162790697674	True
MIN_PREV_CLOSE	ACB	2026-08-11	15.22	15.22	15.22	False		148	2.89	982964.0	no_trade	setup:stop_too_wide: 0.20 > 1.5x ATR 0.10	False							False	0	no_trade	setup:stop_too_wide: 0.20 > 1.5x ATR 0.10	False							False	0	MIN_PREV_CLOSE	2.89	1122049.0	False	21.799307958477513	True
MIN_PREV_CLOSE	AIHS	2026-08-11	26.67	26.67	26.67	False		388	1.5	7052.0	no_entry	never_crossed_orb_high	False		1.6900000000000002					False	0	no_entry	never_crossed_orb_high	False		1.6900000000000002					False	0	MIN_PREV_CLOSE	1.5	7216.0	False	28.666666666666657	True
gap_floor_7_8	ARMK	2026-08-11	7.61	7.61	7.61	False		390	55.71	5371038.0	abstain	day0_fill_bar_straddles_stop	True	60.22	59.21000000000001	61.22999999999999				False	0	settled		True	60.41	59.21000000000001	61.79999999999998	0.38611111111111096		stop_hit	True	0	gap_floor_7_8	55.71	5419816.0	False	8.732723029976668	False
MIN_PREV_CLOSE	ARQ	2026-08-11	13.53	13.53	13.53	False		263	2.07	247234.0	settled		True	2.4	2.1	2.6999999999999997	-0.723333333333334		stop_hit	False	0	settled		True	2.4	2.1	2.6999999999999997	-0.723333333333334		stop_hit	False	0	MIN_PREV_CLOSE	2.07	317302.0	False	17.391304347826093	True
MIN_PREV_DAY_VOLUME	BGDE	2026-08-11	9.95	9.95	9.95	False		118	5.63	31846.0	settled		True	6.19	5.89	6.490000000000001	-1.0		stop_hit	False	0	settled		True	6.19	5.89	6.490000000000001	-1.0		stop_hit	False	0	MIN_PREV_DAY_VOLUME	5.63	31858.0	False	9.946714031971581	False
gap_floor_5_6	BTDR	2026-08-11	5.81	5.81	5.81	False		390	8.695	31504351.0	no_entry	never_crossed_orb_high	False		8.750000000000002					False	0	no_entry	never_crossed_orb_high	False		8.750000000000002					False	0	gap_floor_5_6	8.695	31653168.0	False	7.533064979873501	False
gap_floor_5_6	CCXI	2026-08-11	5.59	5.59	5.59	False		365	16.1	1358814.0	settled		True	17.4	16.6	18.199999999999996	-1.0		stop_hit	False	0	settled		True	17.4	16.6	18.199999999999996	-1.0		stop_hit	False	0	gap_floor_5_6	16.1	1358094.0	False	9.254658385093165	False
gap_floor_8_9	CIB	2026-08-11	8.22	8.22	8.22	False		290	91.47	224456.0	settled		True	100.0	93.96000000000001	106.03999999999999	-1.0		stop_hit	False	0	settled		True	100.0	93.96000000000001	106.03999999999999	-1.0		stop_hit	False	0	gap_floor_8_9	91.47	265845.0	False	9.325461900076533	False
gap_floor_5_6	CIFR	2026-08-11	5.27	5.27	5.27	False		390	16.33	33148063.0	settled		True	17.5	16.4486	18.5514	0.33333333333333337		stop_hit	True	0	settled		True	17.5	16.4486	18.5514	0.33333333333333337		stop_hit	True	0	gap_floor_5_6	16.33	33591062.0	False	8.511941212492346	False
gap_floor_5_6	CLSK	2026-08-11	5.26	5.26	5.26	False		390	11.59	17327768.0	no_entry	never_crossed_orb_high	False		11.9					False	0	no_entry	never_crossed_orb_high	False		11.9					False	0	gap_floor_5_6	11.59	17439154.0	False	5.953408110440023	False
MIN_PREV_CLOSE	ELPW	2026-08-11	28.68	28.68	28.68	False		344	4.01	307561.0	settled		True	5.16	4.84	5.48	0.33333333333333337		stop_hit	True	0	settled		True	5.16	4.84	5.48	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	4.01	329785.0	False	39.40149625935163	True
MIN_PREV_CLOSE	FRTT	2026-08-11	46.37	46.37	46.37	False		390	0.977	17826.0	no_trade	setup:stop_too_wide: 0.14 > 1.5x ATR 0.07	False							False	0	no_trade	setup:stop_too_wide: 0.14 > 1.5x ATR 0.07	False							False	0	MIN_PREV_CLOSE	0.977	18753.0	False	58.64892528147391	True
MIN_PREV_CLOSE	GENK	2026-08-11	16.48	16.48	16.48	False		288	1.82	5679848.0	abstain	entry_window_gaps:1_of_29	False		1.88					False	0	abstain	entry_window_gaps:1_of_24	False		1.88					False	0	MIN_PREV_CLOSE	1.82	7138153.0	False	16.483516483516496	True
MIN_PREV_CLOSE	GLE	2026-08-11	74.3	74.3	74.3	False		390	0.3872	368498.0	no_trade	setup:stop_too_wide: 0.10 > 1.5x ATR 0.04	False							False	0	no_trade	setup:stop_too_wide: 0.10 > 1.5x ATR 0.04	False							False	0	MIN_PREV_CLOSE	0.3872	373867.0	False	102.47933884297521	True
gap_floor_6_7	GLXY	2026-08-11	6.56	6.56	6.56	False		390	19.52	5210153.0	no_entry	never_crossed_orb_high	False		20.04					False	0	no_entry	never_crossed_orb_high	False		20.04					False	0	gap_floor_6_7	19.52	5231551.0	False	8.094262295081961	False
MIN_PREV_CLOSE	GRI	2026-08-11	9.41	9.41	9.41	False		377	1.7	247210.0	settled		True	1.8896	1.785	1.9942	0.33333333333333337		stop_hit	True	0	settled		True	1.91	1.785	2.0553999999999997	0.38773333333333265		stop_hit	True	0	MIN_PREV_CLOSE	1.7	286251.0	False	15.294117647058812	True
gap_floor_5_6	HUT	2026-08-11	5.32	5.32	5.32	False		382	85.66	3219271.0	settled		True	91.68	87.596	95.76400000000001	0.3333333333333333		stop_hit	True	0	settled		True	91.68	87.596	95.76400000000001	0.3333333333333333		stop_hit	True	0	gap_floor_5_6	85.66	3235621.0	False	8.282745738968018	False
gap_floor_8_9	IMOS	2026-08-11	8.43	8.43	8.43	False		148	53.05	119234.0	settled		True	57.52	52.35	62.690000000000005	-0.22843326885880155		stop_hit	False	0	settled		True	57.52	52.35	62.690000000000005	-0.22843326885880155		stop_hit	False	0	gap_floor_8_9	53.05	119322.0	False	10.989632422243176	False
gap_floor_5_6	IMSR	2026-08-11	5.69	5.69	5.69	False		348	5.45	1364956.0	settled		True	5.94	5.409999999999999	6.4700000000000015	-0.7358490566037731		stop_hit	False	0	no_entry	never_crossed_orb_high	False		5.409999999999999					False	0	gap_floor_5_6	5.45	1351827.0	False	11.559633027522949	False
MIN_PREV_CLOSE	KOPN	2026-08-11	13.3	13.3	13.3	False		390	4.21	3522406.0	settled		True	4.8	4.54	5.06	0.3333333333333333		stop_hit	True	0	settled		True	4.82	4.54	5.120000000000001	0.35714285714285765		stop_hit	True	0	MIN_PREV_CLOSE	4.21	3821962.0	False	23.04038004750592	True
gap_floor_5_6	LEGN	2026-08-11	5.4	5.4	5.4	False		387	20.66	2207641.0	settled		True	21.89	20.93	22.85	-1.0		stop_hit	False	0	settled		True	21.89	20.93	22.85	-1.0		stop_hit	False	0	gap_floor_5_6	20.66	2239481.0	False	5.953533397870274	False
gap_floor_5_6	MARA	2026-08-11	5.65	5.65	5.65	False		390	9.56	42087066.0	no_entry	never_crossed_orb_high	False		9.891					False	0	no_entry	never_crossed_orb_high	False		9.891					False	0	gap_floor_5_6	9.56	42183883.0	False	6.161087866108787	False
gap_floor_9to10_admitted_now	MG	2026-08-11	9.18	9.18	9.18	False		234	15.79	178590.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	gap_floor_9to10_admitted_now	15.79	181232.0	False	18.3027232425586	True
MIN_PREV_CLOSE	MREO	2026-08-11	35.35	35.35	35.35	False		390	0.2724	1622293.0	no_entry	never_crossed_orb_high	False		0.31729999999999997					False	0	no_entry	never_crossed_orb_high	False		0.31729999999999997					False	0	MIN_PREV_CLOSE	0.2724	1655027.0	False	35.64610866372982	True
MIN_PREV_CLOSE	MSGY	2026-08-11	18.82	18.84	850.57	False		353	2.3144	109737.0	no_trade	setup:stop_too_wide: 0.16 > 1.5x ATR 0.07	False							False	0	no_trade	setup:stop_too_wide: 0.16 > 1.5x ATR 0.07	False							False	0	MIN_PREV_CLOSE	0.2893	877900.0	False	1089.0770826132043	True
MIN_PREV_CLOSE	MTEN	2026-08-11	25.0	25.0	25.0	False		389	1.08	33455950.0	settled		True	1.38	1.3000000000000003	1.4599999999999995	-1.0		stop_hit	False	0	settled		True	1.38	1.3000000000000003	1.4599999999999995	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.08	41212974.0	False	34.25925925925927	True
MIN_PREV_CLOSE	MYSZ	2026-08-11	19.51	19.52	19.51	False		103	3.0792	10457.0	abstain	entry_window_gaps:8_of_29	False		0.4058					False	0	abstain	entry_window_gaps:7_of_24	False		0.4058					False	0	MIN_PREV_CLOSE	0.3849	83659.0	False	19.511561444531054	True
MIN_PREV_CLOSE	NCRA	2026-08-11	17.56	17.56	17.56	False		373	2.05	57112.0	no_entry	never_crossed_orb_high	False		2.2024					False	0	no_entry	never_crossed_orb_high	False		2.2024					False	0	MIN_PREV_CLOSE	2.05	62618.0	False	17.560975609756113	False
gap_floor_6_7	NSLR	2026-08-11	6.29	6.29	6.29	False		241	10.33	688489.0	abstain	entry_window_gaps:5_of_29	False		10.699000000000002					False	0	abstain	entry_window_gaps:3_of_24	False		10.699000000000002					False	0	gap_floor_6_7	10.33	709690.0	False	6.485963213939968	False
MIN_PREV_CLOSE	OGI	2026-08-11	14.29	14.29	14.29	False		388	1.05	752484.0	no_trade	setup:stop_too_wide: 0.08 > 1.5x ATR 0.05	False							False	0	no_trade	setup:stop_too_wide: 0.08 > 1.5x ATR 0.05	False							False	0	MIN_PREV_CLOSE	1.05	775313.0	False	15.238095238095227	True
gap_floor_7_8	P	2026-08-11	7.85	7.85	7.85	False		390	97.98	5001006.0	no_entry	never_crossed_orb_high	False		104.59					False	0	no_entry	never_crossed_orb_high	False		104.59					False	0	gap_floor_7_8	97.98	5152751.0	False	8.603796693202682	False
gap_floor_5_6	PDFS	2026-08-11	5.35	5.35	5.35	False		249	47.63	519332.0	settled		True	50.73	47.8177	53.749799999999986	-0.3389073927823358		stop_hit	False	0	abstain	entry_window_gaps:1_of_24	False		47.8177					False	0	gap_floor_5_6	47.63	520936.0	False	7.315767373504073	False
MIN_PREV_DAY_VOLUME	PHOE	2026-08-11	9.37	9.37	9.37	False		10	18.67	41913.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_DAY_VOLUME	18.67	41971.0	False	9.37332619175146	False
MIN_PREV_CLOSE	PLAG	2026-08-11	89.15	89.15	89.15	False		114	0.5657	102935.0	settled		True	1.12	0.9687999999999999	1.2712000000000003	0.3333333333333333		stop_hit	True	0	settled		True	1.14	0.9687999999999999	1.3311999999999997	0.3722741433021803		stop_hit	True	0	MIN_PREV_CLOSE	0.5657	113126.0	False	112.12656885274882	True
MIN_PREV_CLOSE	PLBY	2026-08-11	27.97	27.97	27.97	False		308	1.18	1371583.0	no_trade	setup:stop_too_wide: 0.10 > 1.5x ATR 0.07	False							False	0	no_trade	setup:stop_too_wide: 0.10 > 1.5x ATR 0.07	False							False	0	MIN_PREV_CLOSE	1.18	2763995.0	False	35.59322033898306	True
MIN_PREV_CLOSE	PLUG	2026-08-11	17.54	17.54	17.54	False		390	2.11	122366237.0	no_entry	never_crossed_orb_high	False		2.295					False	0	no_entry	never_crossed_orb_high	False		2.295					False	0	MIN_PREV_CLOSE	2.11	126009905.0	False	20.142180094786738	True
MIN_PREV_CLOSE	POAS	2026-08-11	16.6	16.6	16.6	False		99	0.1801	123586.0	abstain	entry_window_gaps:18_of_29	False		0.1822					False	0	abstain	entry_window_gaps:15_of_24	False		0.1822					False	0	MIN_PREV_CLOSE	0.1801	123588.0	False	16.60188784008882	False
gap_floor_5_6	PPHC	2026-08-11	5.17	5.17	5.17	False		79	10.44	55635.0	settled		True	11.03	10.759999999999998	11.35	-1.4814814814814687		stop_hit	False	0	settled		True	11.03	10.759999999999998	11.35	-1.4814814814814687		stop_hit	False	0	gap_floor_5_6	10.44	55642.0	False	6.226053639846739	False
gap_floor_6_7	RILY	2026-08-11	6.05	6.05	6.05	False		298	7.27	762175.0	settled		True	7.75	7.289999999999999	8.21	-1.0		stop_hit	False	0	abstain	entry_window_gaps:1_of_24	False		7.289999999999999					False	0	gap_floor_6_7	7.27	805471.0	False	6.602475928473183	False
MIN_PREV_CLOSE	RXT	2026-08-11	9.94	9.94	9.94	False		390	4.73	6473950.0	settled		True	5.45	4.7702	6.1298	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		4.7702					False	0	MIN_PREV_CLOSE	4.73	6579008.0	False	19.87315010570822	True
MIN_PREV_CLOSE	STIM	2026-08-11	26.04	26.04	26.04	False		390	2.17	3369752.0	settled		True	2.8899	2.5301	3.2497	0.3333333333333333		stop_hit	True	0	settled		True	2.91	2.5301	3.3100000000000005	0.35096955339124347		stop_hit	True	0	MIN_PREV_CLOSE	2.17	3381846.0	False	43.31336405529956	True
